station_mac,first_seen,manufacturer,power,probed_ssid,last_seen,riot_id,current_ap_bssid,current_ap_essid,poweron_mac,fip_essid,time
68:17:29:00:30:48,2015-10-20T10:29:38-03:00,Intel Corporate,-43,,2015-10-20T15:27:12-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445365637
8C:3A:E3:09:8C:83,2015-10-20T10:29:38-03:00,LG Electronics,-85,"SODET,IKW-WIFI",2015-10-20T14:49:47-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363393
48:86:E8:A2:DF:C0,2015-10-20T14:49:39-03:00,Microsoft Corporation,-85,,2015-10-20T14:49:40-03:00,001,,,,,1445363393
68:AE:20:9F:B8:B4,2015-10-20T11:15:06-03:00,Apple,-65,SODET,2015-10-20T14:49:42-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363393
44:80:EB:B9:BA:C0,2015-10-20T10:29:42-03:00,Unknown,-59,"SODET,TIM Wi-Fi SIM,CLARO-WIFI,Personal EAP,MOVISTAR WIFI,VIVO-WIFI,GVT-809E,TSI@ccess-38601 (4141-2433),SODET SP,WZ-HOTEIS",2015-10-20T14:49:47-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363393
7C:E9:D3:CA:9D:C4,2015-10-20T10:29:38-03:00,"Hon Hai Precision Ind. Co.,Ltd.",-57,SODET,2015-10-20T14:49:46-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363393
68:17:29:50:0B:04,2015-10-20T10:29:39-03:00,Intel Corporate,-53,,2015-10-20T14:49:47-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363393
C0:BD:D1:E7:5B:03,2015-10-20T10:30:15-03:00,"Samsung Electro Mechanics co., LTD.",-51,SODET,2015-10-20T14:49:42-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363393
5C:51:88:D4:43:F1,2015-10-20T10:30:15-03:00,Unknown,-51,"SODET,WifiLab-Irineu,GVT-A4F0,La Cantina,Cetuati,CINUFPE,CINGUESTS,UFPE Livre,CIn-GUESTS2,ConectaRecife",2015-10-20T14:49:42-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363393
14:1A:A3:6C:7C:80,2015-10-20T10:29:54-03:00,Motorola Mobility LLC,-41,SODET,2015-10-20T14:49:40-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363393
68:17:29:00:30:48,2015-10-20T10:29:38-03:00,Intel Corporate,-41,,2015-10-20T14:49:47-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363393
00:80:92:B7:C7:1B,2015-10-20T10:29:57-03:00,"Silex Technology, Inc.",-55,,2015-10-20T14:49:56-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363403
E0:B9:A5:42:94:43,2015-10-20T11:42:51-03:00,Azurewave,-89,SDEC,2015-10-20T14:49:51-03:00,001,,,,,1445363403
8C:3A:E3:09:8C:83,2015-10-20T10:29:38-03:00,LG Electronics,-85,"SODET,IKW-WIFI",2015-10-20T14:49:58-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363403
9C:D9:17:E0:7B:29,2015-10-20T10:31:33-03:00,Motorola Mobility LLC,-63,"SODET,Milkyway,Milkyway N,MPL Chromecast",2015-10-20T14:49:57-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363403
7C:E9:D3:CA:9D:C4,2015-10-20T10:29:38-03:00,"Hon Hai Precision Ind. Co.,Ltd.",-55,SODET,2015-10-20T14:49:57-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363403
68:17:29:50:0B:04,2015-10-20T10:29:39-03:00,Intel Corporate,-57,,2015-10-20T14:49:57-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363403
70:14:A6:37:D4:E9,2015-10-20T12:04:21-03:00,Unknown,-43,SODET,2015-10-20T14:49:55-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363403
68:17:29:00:30:48,2015-10-20T10:29:38-03:00,Intel Corporate,-39,,2015-10-20T14:49:57-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363403
00:22:FB:52:E4:F6,2015-10-20T10:30:33-03:00,Intel Corporate,-87,sgpNET,2015-10-20T14:50:09-03:00,001,,,,,1445363413
38:59:F9:29:E7:C7,2015-10-20T10:30:17-03:00,"Hon Hai Precision Ind. Co.,Ltd.",-91,sgpNET,2015-10-20T14:50:03-03:00,001,,,,,1445363413
30:C7:AE:BE:67:CE,2015-10-20T14:23:26-03:00,"Samsung Electronics Co.,Ltd",-87,Caf\u00C3\u00A9 do Porto,2015-10-20T14:50:01-03:00,001,68:15:90:F9:85:41,"",,,1445363413
8C:3A:E3:09:8C:83,2015-10-20T10:29:38-03:00,LG Electronics,-81,"SODET,IKW-WIFI",2015-10-20T14:50:02-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363413
68:AE:20:9F:B8:B4,2015-10-20T11:15:06-03:00,Apple,-57,SODET,2015-10-20T14:50:10-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363413
9C:D9:17:E0:7B:29,2015-10-20T10:31:33-03:00,Motorola Mobility LLC,-63,"SODET,Milkyway,Milkyway N,MPL Chromecast",2015-10-20T14:50:02-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363413
E0:75:7D:84:32:0B,2015-10-20T10:29:44-03:00,Motorola Mobility LLC,-63,,2015-10-20T14:50:04-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363413
F0:27:65:58:21:84,2015-10-20T10:30:02-03:00,"Murata Manufactuaring Co.,Ltd.",-61,SODET,2015-10-20T14:50:12-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363413
68:17:29:50:0B:04,2015-10-20T10:29:39-03:00,Intel Corporate,-51,,2015-10-20T14:50:12-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363413
7C:E9:D3:CA:9D:C4,2015-10-20T10:29:38-03:00,"Hon Hai Precision Ind. Co.,Ltd.",-55,SODET,2015-10-20T14:50:12-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363413
C8:6F:1D:0E:47:96,2015-10-20T10:46:03-03:00,Apple,-55,IKW-WIFI,2015-10-20T14:49:59-03:00,001,,,,,1445363413
5C:51:88:D4:43:F1,2015-10-20T10:30:15-03:00,Unknown,-49,"SODET,WifiLab-Irineu,GVT-A4F0,La Cantina,Cetuati,CINUFPE,CINGUESTS,UFPE Livre,CIn-GUESTS2,ConectaRecife",2015-10-20T14:50:10-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363413
C0:BD:D1:E7:5B:03,2015-10-20T10:30:15-03:00,"Samsung Electro Mechanics co., LTD.",-51,SODET,2015-10-20T14:50:12-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363413
14:1A:A3:6C:7C:80,2015-10-20T10:29:54-03:00,Motorola Mobility LLC,-47,SODET,2015-10-20T14:50:00-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363413
68:17:29:00:30:48,2015-10-20T10:29:38-03:00,Intel Corporate,-39,,2015-10-20T14:50:12-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363413
36:E2:F1:DA:ED:E4,2015-10-20T15:06:12-03:00,Unknown,-91,"PACOALFANDEGA,GVT-7EE2,HOTEL ARMACAO,TACARUNA,hospedaria 3 andar,HRAPA",2015-10-20T15:06:17-03:00,001,,,,,1445364383
00:22:FB:52:E4:F6,2015-10-20T10:30:33-03:00,Intel Corporate,-89,sgpNET,2015-10-20T15:06:16-03:00,001,,,,,1445364383
8C:3A:E3:09:8C:83,2015-10-20T10:29:38-03:00,LG Electronics,-89,"SODET,IKW-WIFI",2015-10-20T15:06:22-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445364383
EC:88:92:42:64:C0,2015-10-20T15:06:19-03:00,Motorola Mobility LLC,-87,"TIM Wi-Fi,CLARO-WIFI,VIVO-WIFI,Rubi",2015-10-20T15:06:21-03:00,001,,,,,1445364383
E4:90:7E:8A:20:A6,2015-10-20T10:49:30-03:00,Unknown,-85,"Teatro_Mamulengo 3224-1500,Vanessa-e-Milson...,.........,RioMar,ConectaRecife,fullmetal,TA-LISO-USA-Aiiii.,Baratinho do Bode,""recife. pe "",Branca cabelos.com",2015-10-20T15:06:17-03:00,001,,,,,1445364383
EC:88:92:E3:1D:C7,2015-10-20T14:38:35-03:00,Motorola Mobility LLC,-85,"FABINHO,DINALVA,VARRICAO,thiago/kelma,VIVO-WIFI,INTELBRAS,TP-LINK_457BE0,MOVISTAR WIFI,joel,ELIZANGELA",2015-10-20T15:06:18-03:00,001,,,,,1445364383
7C:E9:D3:CA:9D:C4,2015-10-20T10:29:38-03:00,"Hon Hai Precision Ind. Co.,Ltd.",-61,SODET,2015-10-20T15:06:19-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445364383
68:17:29:50:0B:04,2015-10-20T10:29:39-03:00,Intel Corporate,-59,,2015-10-20T15:06:22-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445364383
E0:75:7D:84:32:0B,2015-10-20T10:29:44-03:00,Motorola Mobility LLC,-51,,2015-10-20T15:06:16-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445364383
C0:BD:D1:E7:5B:03,2015-10-20T10:30:15-03:00,"Samsung Electro Mechanics co., LTD.",-49,SODET,2015-10-20T15:06:22-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445364383
68:17:29:00:30:48,2015-10-20T10:29:38-03:00,Intel Corporate,-41,,2015-10-20T15:06:22-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445364383
36:E2:F1:DA:ED:E4,2015-10-20T15:06:12-03:00,Unknown,-91,"PACOALFANDEGA,GVT-7EE2,HOTEL ARMACAO,TACARUNA,hospedaria 3 andar,HRAPA",2015-10-20T15:06:31-03:00,001,,,,,1445364393
8C:3A:E3:09:8C:83,2015-10-20T10:29:38-03:00,LG Electronics,-87,"SODET,IKW-WIFI",2015-10-20T15:06:29-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445364393
E4:90:7E:8A:20:A6,2015-10-20T10:49:30-03:00,Unknown,-81,"Teatro_Mamulengo 3224-1500,Vanessa-e-Milson...,.........,RioMar,ConectaRecife,fullmetal,TA-LISO-USA-Aiiii.,RecifeLink_Nadir,Baratinho do Bode,""recife. pe """,2015-10-20T15:06:31-03:00,001,,,,,1445364393
20:62:74:FB:3C:38,2015-10-20T15:06:27-03:00,Microsoft Corporation,-79,,2015-10-20T15:06:27-03:00,001,,,,,1445364393
7C:E9:D3:CA:9D:C4,2015-10-20T10:29:38-03:00,"Hon Hai Precision Ind. Co.,Ltd.",-61,SODET,2015-10-20T15:06:32-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445364393
68:17:29:50:0B:04,2015-10-20T10:29:39-03:00,Intel Corporate,-57,,2015-10-20T15:06:32-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445364393
68:AE:20:9F:B8:B4,2015-10-20T11:15:06-03:00,Apple,-53,SODET,2015-10-20T15:06:32-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445364393
C0:BD:D1:E7:5B:03,2015-10-20T10:30:15-03:00,"Samsung Electro Mechanics co., LTD.",-49,SODET,2015-10-20T15:06:27-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445364393
68:17:29:00:30:48,2015-10-20T10:29:38-03:00,Intel Corporate,-39,,2015-10-20T15:06:32-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445364393
F4:F1:E1:84:E1:54,2015-10-20T10:54:01-03:00,Motorola Mobility LLC,-91,"sgpNET,RioMar",2015-10-20T15:06:34-03:00,001,,,,,1445364404
8C:3A:E3:09:8C:83,2015-10-20T10:29:38-03:00,LG Electronics,-89,"SODET,IKW-WIFI",2015-10-20T15:06:42-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445364404
DC:A9:71:1D:78:A1,2015-10-20T10:32:49-03:00,Intel Corporate,-89,sgpNET,2015-10-20T15:06:37-03:00,001,,,,,1445364404
7C:E9:D3:CA:9D:C4,2015-10-20T10:29:38-03:00,"Hon Hai Precision Ind. Co.,Ltd.",-61,SODET,2015-10-20T15:06:42-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445364404
68:17:29:50:0B:04,2015-10-20T10:29:39-03:00,Intel Corporate,-57,,2015-10-20T15:06:42-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445364404
C0:BD:D1:E7:5B:03,2015-10-20T10:30:15-03:00,"Samsung Electro Mechanics co., LTD.",-47,SODET,2015-10-20T15:06:40-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445364404
5C:51:88:D4:43:F1,2015-10-20T10:30:15-03:00,Unknown,-49,"SODET,WifiLab-Irineu,GVT-A4F0,La Cantina,Cetuati,CINUFPE,CINGUESTS,UFPE Livre,CIn-GUESTS2,ConectaRecife",2015-10-20T15:06:40-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445364404
9C:D9:17:E0:7B:29,2015-10-20T10:31:33-03:00,Motorola Mobility LLC,-47,"SODET,Milkyway,Milkyway N,MPL Chromecast",2015-10-20T15:06:42-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445364404
68:17:29:00:30:48,2015-10-20T10:29:38-03:00,Intel Corporate,-39,,2015-10-20T15:06:41-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445364404
E0:B9:A5:42:94:43,2015-10-20T11:42:51-03:00,Azurewave,-89,SDEC,2015-10-20T14:54:41-03:00,001,,,,,1445363686
DC:A9:71:1D:78:A1,2015-10-20T10:32:49-03:00,Intel Corporate,-91,sgpNET,2015-10-20T14:54:34-03:00,001,,,,,1445363686
3C:18:9F:60:B8:2C,2015-10-20T14:22:03-03:00,Nokia Corporation,-89,"D-Net,cicera,GVT-BB18,GVT-6FE8,GVT-689F,LOS HERMANOS,dlink",2015-10-20T14:54:42-03:00,001,,,,,1445363686
8C:3A:E3:09:8C:83,2015-10-20T10:29:38-03:00,LG Electronics,-73,"SODET,IKW-WIFI",2015-10-20T14:54:41-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363686
E4:8B:7F:EB:95:D1,2015-10-20T10:37:32-03:00,Apple,-67,SODET,2015-10-20T14:54:40-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363686
E0:75:7D:84:32:0B,2015-10-20T10:29:44-03:00,Motorola Mobility LLC,-57,,2015-10-20T14:54:37-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363686
7C:E9:D3:CA:9D:C4,2015-10-20T10:29:38-03:00,"Hon Hai Precision Ind. Co.,Ltd.",-57,SODET,2015-10-20T14:54:40-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363686
68:17:29:50:0B:04,2015-10-20T10:29:39-03:00,Intel Corporate,-51,,2015-10-20T14:54:42-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363686
5C:51:88:D4:43:F1,2015-10-20T10:30:15-03:00,Unknown,-53,"SODET,WifiLab-Irineu,GVT-A4F0,La Cantina,Cetuati,CINUFPE,CINGUESTS,UFPE Livre,CIn-GUESTS2,ConectaRecife",2015-10-20T14:54:40-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363686
14:1A:A3:6C:7C:80,2015-10-20T10:29:54-03:00,Motorola Mobility LLC,-51,SODET,2015-10-20T14:54:35-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363686
9C:D9:17:E0:7B:29,2015-10-20T10:31:33-03:00,Motorola Mobility LLC,-49,"SODET,Milkyway,Milkyway N,MPL Chromecast",2015-10-20T14:54:36-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363686
68:17:29:00:30:48,2015-10-20T10:29:38-03:00,Intel Corporate,-39,,2015-10-20T14:54:42-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363686
C0:F2:FB:A2:87:28,2015-10-20T14:21:14-03:00,Apple,-81,GVT-253A,2015-10-20T14:54:50-03:00,001,,,,,1445363696
3C:18:9F:60:B8:2C,2015-10-20T14:22:03-03:00,Nokia Corporation,-89,"D-Net,cicera,GVT-BB18,GVT-6FE8,GVT-689F,LOS HERMANOS,dlink",2015-10-20T14:54:44-03:00,001,,,,,1445363696
00:22:FB:52:E4:F6,2015-10-20T10:30:33-03:00,Intel Corporate,-85,sgpNET,2015-10-20T14:54:45-03:00,001,,,,,1445363696
E4:8B:7F:EB:95:D1,2015-10-20T10:37:32-03:00,Apple,-65,SODET,2015-10-20T14:54:45-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363696
44:80:EB:B9:BA:C0,2015-10-20T10:29:42-03:00,Unknown,-57,"SODET,TIM Wi-Fi SIM,CLARO-WIFI,Personal EAP,MOVISTAR WIFI,VIVO-WIFI,GVT-809E,TSI@ccess-38601 (4141-2433),SODET SP,WZ-HOTEIS",2015-10-20T14:54:47-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363696
7C:E9:D3:CA:9D:C4,2015-10-20T10:29:38-03:00,"Hon Hai Precision Ind. Co.,Ltd.",-57,SODET,2015-10-20T14:54:52-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363696
F0:27:65:58:21:84,2015-10-20T10:30:02-03:00,"Murata Manufactuaring Co.,Ltd.",-57,SODET,2015-10-20T14:54:49-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363696
68:17:29:50:0B:04,2015-10-20T10:29:39-03:00,Intel Corporate,-53,,2015-10-20T14:54:52-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363696
9C:D9:17:E0:7B:29,2015-10-20T10:31:33-03:00,Motorola Mobility LLC,-47,"SODET,Milkyway,Milkyway N,MPL Chromecast",2015-10-20T14:54:52-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363696
C0:BD:D1:E7:5B:03,2015-10-20T10:30:15-03:00,"Samsung Electro Mechanics co., LTD.",-47,SODET,2015-10-20T14:54:50-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363696
68:17:29:00:30:48,2015-10-20T10:29:38-03:00,Intel Corporate,-39,,2015-10-20T14:54:52-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363696
B4:52:7D:09:4C:E5,2015-10-20T14:52:34-03:00,Sony Mobile Communications AB,-89,ConectaRecife,2015-10-20T14:54:59-03:00,001,,,,,1445363706
50:B7:C3:C8:BA:DE,2015-10-20T11:50:50-03:00,"Samsung Electronics CO., LTD",-87,sgpNET,2015-10-20T14:55:01-03:00,001,,,,,1445363706
48:86:E8:A2:DF:C0,2015-10-20T14:49:39-03:00,Microsoft Corporation,-87,,2015-10-20T14:55:00-03:00,001,,,,,1445363706
E4:8B:7F:EB:95:D1,2015-10-20T10:37:32-03:00,Apple,-67,SODET,2015-10-20T14:55:00-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363706
F0:27:65:58:21:84,2015-10-20T10:30:02-03:00,"Murata Manufactuaring Co.,Ltd.",-59,SODET,2015-10-20T14:55:02-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363706
7C:E9:D3:CA:9D:C4,2015-10-20T10:29:38-03:00,"Hon Hai Precision Ind. Co.,Ltd.",-57,SODET,2015-10-20T14:55:02-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363706
68:AE:20:9F:B8:B4,2015-10-20T11:15:06-03:00,Apple,-53,SODET,2015-10-20T14:54:58-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363706
68:17:29:50:0B:04,2015-10-20T10:29:39-03:00,Intel Corporate,-47,,2015-10-20T14:55:02-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363706
9C:D9:17:E0:7B:29,2015-10-20T10:31:33-03:00,Motorola Mobility LLC,-51,"SODET,Milkyway,Milkyway N,MPL Chromecast",2015-10-20T14:55:02-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363706
C0:BD:D1:E7:5B:03,2015-10-20T10:30:15-03:00,"Samsung Electro Mechanics co., LTD.",-43,SODET,2015-10-20T14:54:56-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363706
68:17:29:00:30:48,2015-10-20T10:29:38-03:00,Intel Corporate,-39,,2015-10-20T14:55:02-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363706
10:A5:D0:45:7D:AA,2015-10-20T14:42:18-03:00,"Murata Manufacturing Co.,Ltd.",-77,,2015-10-20T14:44:45-03:00,001,,,,,1445363089
34:FC:EF:B0:BC:C3,2015-10-20T13:12:45-03:00,Unknown,-91,,2015-10-20T14:44:44-03:00,001,,,,,1445363089
8C:3A:E3:09:8C:83,2015-10-20T10:29:38-03:00,LG Electronics,-91,"SODET,IKW-WIFI",2015-10-20T14:44:43-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363089
E4:90:7E:8A:20:A6,2015-10-20T10:49:30-03:00,Unknown,-91,"Vanessa-e-Milson...,.........,RioMar,ConectaRecife,fullmetal,TA-LISO-USA-Aiiii.,RecifeLink_Nadir,Baratinho do Bode,Branca cabelos.com,Teatro_Mamulengo 3224-1500",2015-10-20T14:44:44-03:00,001,,,,,1445363089
E8:91:20:40:15:F7,2015-10-20T14:25:23-03:00,Unknown,-79,"VIVO-WIFI,TURISMO_MARKETING,Multilaser_0962B8,HCB-WIFI,HOTEL ARMACAO,Net Virtua 901",2015-10-20T14:44:46-03:00,001,,,,,1445363089
44:80:EB:B9:BA:C0,2015-10-20T10:29:42-03:00,Unknown,-59,"SODET,TIM Wi-Fi SIM,CLARO-WIFI,Personal EAP,MOVISTAR WIFI,VIVO-WIFI,GVT-809E,TSI@ccess-38601 (4141-2433),SODET SP,WZ-HOTEIS",2015-10-20T14:44:47-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363089
F0:27:65:58:21:84,2015-10-20T10:30:02-03:00,"Murata Manufactuaring Co.,Ltd.",-59,SODET,2015-10-20T14:44:40-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363089
7C:E9:D3:CA:9D:C4,2015-10-20T10:29:38-03:00,"Hon Hai Precision Ind. Co.,Ltd.",-57,SODET,2015-10-20T14:44:47-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363089
68:17:29:50:0B:04,2015-10-20T10:29:39-03:00,Intel Corporate,-53,,2015-10-20T14:44:47-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363089
5C:51:88:D4:43:F1,2015-10-20T10:30:15-03:00,Unknown,-51,"SODET,WifiLab-Irineu,GVT-A4F0,La Cantina,Cetuati,CINUFPE,CINGUESTS,UFPE Livre,CIn-GUESTS2,ConectaRecife",2015-10-20T14:44:40-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363089
C0:BD:D1:E7:5B:03,2015-10-20T10:30:15-03:00,"Samsung Electro Mechanics co., LTD.",-49,SODET,2015-10-20T14:44:39-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363089
9C:D9:17:E0:7B:29,2015-10-20T10:31:33-03:00,Motorola Mobility LLC,-47,"SODET,Milkyway,Milkyway N,MPL Chromecast",2015-10-20T14:44:40-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363089
68:17:29:00:30:48,2015-10-20T10:29:38-03:00,Intel Corporate,-41,,2015-10-20T14:44:47-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363089
8C:3A:E3:09:8C:83,2015-10-20T10:29:38-03:00,LG Electronics,-91,"SODET,IKW-WIFI",2015-10-20T14:44:55-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363099
38:59:F9:29:E7:C7,2015-10-20T10:30:17-03:00,"Hon Hai Precision Ind. Co.,Ltd.",-81,sgpNET,2015-10-20T14:44:54-03:00,001,,,,,1445363099
C8:6F:1D:0E:47:96,2015-10-20T10:46:03-03:00,Apple,-59,IKW-WIFI,2015-10-20T14:44:51-03:00,001,,,,,1445363099
7C:E9:D3:CA:9D:C4,2015-10-20T10:29:38-03:00,"Hon Hai Precision Ind. Co.,Ltd.",-57,SODET,2015-10-20T14:44:57-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363099
68:17:29:50:0B:04,2015-10-20T10:29:39-03:00,Intel Corporate,-53,,2015-10-20T14:44:57-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363099
9C:D9:17:E0:7B:29,2015-10-20T10:31:33-03:00,Motorola Mobility LLC,-51,"SODET,Milkyway,Milkyway N,MPL Chromecast",2015-10-20T14:44:53-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363099
14:1A:A3:6C:7C:80,2015-10-20T10:29:54-03:00,Motorola Mobility LLC,-47,SODET,2015-10-20T14:44:49-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363099
68:17:29:00:30:48,2015-10-20T10:29:38-03:00,Intel Corporate,-43,,2015-10-20T14:44:57-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363099
DC:A9:71:1D:78:A1,2015-10-20T10:32:49-03:00,Intel Corporate,-81,sgpNET,2015-10-20T14:45:07-03:00,001,,,,,1445363109
D0:92:9E:9B:CB:24,2015-10-20T14:44:59-03:00,Microsoft Corporation,-87,,2015-10-20T14:44:59-03:00,001,,,,,1445363109
7C:E9:D3:CA:9D:C4,2015-10-20T10:29:38-03:00,"Hon Hai Precision Ind. Co.,Ltd.",-55,SODET,2015-10-20T14:45:04-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363109
E0:75:7D:84:32:0B,2015-10-20T10:29:44-03:00,Motorola Mobility LLC,-53,,2015-10-20T14:44:59-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363109
68:17:29:50:0B:04,2015-10-20T10:29:39-03:00,Intel Corporate,-51,,2015-10-20T14:45:08-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363109
C0:BD:D1:E7:5B:03,2015-10-20T10:30:15-03:00,"Samsung Electro Mechanics co., LTD.",-47,SODET,2015-10-20T14:45:07-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363109
68:17:29:00:30:48,2015-10-20T10:29:38-03:00,Intel Corporate,-45,,2015-10-20T14:45:07-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363109
7E:FE:8A:9A:85:3F,2015-10-20T15:03:33-03:00,Unknown,-93,"PACOALFANDEGA,GVT-7EE2,HOTEL ARMACAO,TACARUNA,hospedaria 3 andar,MCSL ADVOGADOS,HRAPA,Crystian Le\u00C3\u00A3o\u00E2..s iPhone,PONTO DO ACAI WIFI",2015-10-20T15:03:38-03:00,001,,,,,1445364232
8C:3A:E3:09:8C:83,2015-10-20T10:29:38-03:00,LG Electronics,-91,"SODET,IKW-WIFI",2015-10-20T15:03:46-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445364232
38:59:F9:29:E7:C7,2015-10-20T10:30:17-03:00,"Hon Hai Precision Ind. Co.,Ltd.",-87,sgpNET,2015-10-20T15:03:40-03:00,001,,,,,1445364232
44:80:EB:B9:BA:C0,2015-10-20T10:29:42-03:00,Unknown,-59,"SODET,TIM Wi-Fi SIM,CLARO-WIFI,Personal EAP,MOVISTAR WIFI,VIVO-WIFI,GVT-809E,TSI@ccess-38601 (4141-2433),SODET SP,WZ-HOTEIS",2015-10-20T15:03:47-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445364232
7C:E9:D3:CA:9D:C4,2015-10-20T10:29:38-03:00,"Hon Hai Precision Ind. Co.,Ltd.",-61,SODET,2015-10-20T15:03:47-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445364232
68:17:29:50:0B:04,2015-10-20T10:29:39-03:00,Intel Corporate,-53,,2015-10-20T15:03:48-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445364232
9C:D9:17:E0:7B:29,2015-10-20T10:31:33-03:00,Motorola Mobility LLC,-43,"SODET,Milkyway,Milkyway N,MPL Chromecast",2015-10-20T15:03:42-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445364232
